,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
37,603979,金诚信,0.16,,,2.5,,4560.14,,,04-30
38,603566,普莱柯,0.39,,,6.61,,4674.54,,,04-30
39,603778,乾景园林,0.09,,,1.2,,545.03,,,04-30
40,603022,新通联,0.15,,,3.22,,892.2,,,04-30
41,603861,白云电器,0.08,,,2.34,,2888.68,,,04-30
42,603918,金桥信息,-0.13,,,-3.3,,-861.94,,,04-29
43,300474,景嘉微,-0.01,,,-0.46,,-138.58,,,04-29
44,603528,多伦科技,0.57,,,18.97,0.2,8891.51,,,04-29
45,002765,蓝黛传动,0.13,,,1.32,,1983.82,,,04-29
46,300512,中亚股份,0.29,,,,,2932.57,,,04-29
47,002792,通宇通讯,0.5,,,6.88,,6036.87,,,04-29
48,002780,三夫户外,0.03,,,0.73,,143.99,,,04-29
49,603023,威帝股份,0.24,,,8.48,,1419.74,,,04-29
50,603198,迎驾贡酒,0.29,,,7.77,,20653.25,,,04-29
51,603377,东方时尚,0.15,,,7.37,,5714.85,,,04-29
52,002766,索菱股份,0.11,,,2.56,,1519.99,,,04-29
53,002789,建艺集团,0.39,,,4.55,,2362.09,,,04-29
54,603989,艾华集团,0.24,,,6.03,,4805.26,,,04-29
55,603789,星光农机,0.16,,,4.49,,2443.73,,,04-29
56,002771,真视通,0.2,,,4.37,,1203.89,,,04-29
57,001979,招商蛇口,0.1,,,3.1,,52895.39,,,04-28
58,603027,千禾味业,0.16,,,4.63,,1901.05,,,04-28
59,300507,苏奥传感,0.42,,,7.66,0.06,2101.66,,,04-28
60,601155,新城控股,0.03,,,0.47,,3264.62,,,04-28
61,002798,帝王洁具,,,,,,-492.51,,,04-28
62,603868,飞科电器,0.31,,,15.73,,12162.7,,,04-28
63,603589,口子窖,0.31,,,7.0,,17527.86,,,04-28
64,002761,多喜爱,0.09,,,1.86,,769.59,,,04-28
65,603936,博敏电子,0.06,,,1.49,,793.58,,,04-28
66,603066,音飞储存,0.08,,,1.48,,592.96,,,04-28
67,603701,德宏股份,0.24,,,5.52,,1421.55,,,04-28
68,002753,永东股份,0.12,,,1.75,,904.18,,,04-28
69,001979,招商蛇口,0.1,,,3.1,,52895.39,,,04-28
70,603027,千禾味业,0.16,,,4.63,,1901.05,,,04-28
71,300507,苏奥传感,0.42,,,7.66,0.06,2101.66,,,04-28
72,603669,灵康药业,0.14,,,7.89,,2778.34,,,04-28
73,603520,司太立,0.38,,,7.85,,3440.21,,,04-28
74,603726,朗迪集团,0.16,,,2.84,,1101.48,,,04-28
75,603838,四通股份,0.16,,,4.53,,1584.21,,,04-28
76,002762,金发拉比,0.18,,,4.14,,1606.15,,,04-27
77,002786,银宝山新,0.12,,,1.84,,1097.18,,,04-27
78,603996,中新科技,0.07,,,1.37,,1056.7,,,04-27
79,300455,康拓红外,0.08,,,2.32,,792.09,,,04-27
80,300503,昊志机电,0.12,20.0,,2.09,,868.05,19.14,,04-27
81,603822,嘉澳环保,0.05,,,,,299.94,,,04-27
82,603866,桃李面包,0.14,,,5.73,,5727.54,,,04-27
83,603798,康普顿,0.37,,,10.3,,2767.76,,,04-27
84,002790,瑞尔特,0.23,,,5.64,,2802.82,,,04-27
85,002760,凤形股份,0.15,,,2.54,,1015.69,,,04-27
86,300459,金科文化,0.03,,,1.73,,717.99,,,04-27
87,002783,凯龙股份,0.17,,,1.55,,1080.62,,,04-27
88,300447,全信股份,0.29,,,6.23,,1771.4,,,04-27
89,300452,山河药辅,0.28,,,5.42,,987.99,,,04-27
90,300485,赛升药业,0.51,,,6.86,,4594.21,,,04-27
91,002795,永和智控,0.2,,,7.15,0.55,1528.34,,,04-27
92,603999,读者传媒,0.08,,,1.5,,1481.78,,,04-27
93,300458,全志科技,0.32,,,3.72,,3790.26,,,04-27
94,300495,美尚生态,0.09,,,1.1,,465.82,,,04-27
95,300500,启迪设计,0.18,,,2.58,,829.21,,,04-27
96,300457,赢合科技,0.17,,,4.14,,1502.6,,,04-27
97,300478,杭州高新,0.05,,,1.02,,249.93,,,04-26
98,300499,高澜股份,-0.09,,,-1.74,,-468.74,,,04-26
99,603085,天成自控,0.08,,,2.66,,589.68,,,04-26
100,300456,耐威科技,0.06,,,1.35,,357.3,,,04-26
101,603608,天创时尚,0.06,,,1.89,,1304.45,,,04-26
102,002773,康弘药业,0.17,,,4.22,,6816.32,,,04-26
103,300476,胜宏科技,0.25,,,4.57,,2741.8,,,04-26
104,603029,天鹅股份,0.04,,,0.58,0.46,269.1,,,04-26
105,300502,新易盛,0.43,,,5.59,,2477.89,,,04-26
106,603508,思维列控,0.35,,,5.27,,4168.05,,,04-26
107,300480,光力科技,0.02,,,0.39,,112.72,,,04-26
108,002782,可立克,0.08,,,2.26,,1007.37,,,04-26
109,603599,广信股份,0.35,,,3.53,,4995.41,,,04-26
110,300462,华铭智能,0.03,,,1.51,,378.97,,,04-25
111,002769,普路通,0.39,,,9.84,,4321.01,,,04-25
112,300488,恒锋工具,0.23,,,3.44,,1127.95,,,04-25
113,300493,润欣科技,0.09,,,3.05,,791.07,,,04-25
114,601020,华钰矿业,0.01,,,0.3,,287.22,,,04-25
115,300487,蓝晓科技,0.26,,,3.93,,1542.26,,,04-25
116,603703,盛洋科技,0.06,,,1.48,,404.9,,,04-25
117,002777,久远银海,0.08,,,2.14,,505.01,,,04-25
118,002788,鹭燕医药,0.22,,,3.23,,2093.39,,,04-25
119,603800,道森股份,0.14,,,4.29,,2167.21,,,04-23
120,300506,名家汇,0.11,,,4.13,,948.88,,,04-23
121,300473,德尔股份,0.45,,,4.5,,3345.39,,,04-23
122,603800,道森股份,0.14,,,4.29,,2167.21,,,04-23
123,002772,众兴菌业,0.2,,,8.98,,4662.8,,,04-23
124,300453,三鑫医疗,0.16,,,3.8,,968.46,,,04-23
125,603028,赛福天,0.05,,,2.15,,886.99,,,04-23
126,002768,国恩股份,0.29,,,5.26,,1734.13,,,04-22
127,300509,新美星,0.19,,,4.2,-0.13,1127.01,,,04-22
128,603919,金徽酒,0.33,,,10.31,,6956.39,,,04-22
129,603885,吉祥航空,0.27,,,12.58,,26653.76,,,04-21
130,300501,海顺新材,0.33,,,5.58,,1323.64,,,04-21
131,300505,川金诺,0.07,,,1.44,,460.02,,,04-20
132,002791,坚朗五金,-0.04,,,-0.6,,-690.76,,,04-20
133,002767,先锋电子,0.14,,,3.8,,1069.24,,,04-20
134,300414,中光防雷,0.37,,,7.05,,2323.38,,,04-20
135,300484,蓝海华腾,0.25,,,4.95,,965.89,,,04-19
136,300508,维宏股份,0.11,,,3.43,-0.02,515.06,,,04-18
137,002775,文科园林,0.08,,,1.28,,695.68,,,04-15
138,002793,东音股份,0.24,,,6.12,,1809.42,,,04-14
139,300661,圣邦股份,0.22,,4.53,4.95,-0.03,982.48,,,11-13
140,300736,百华悦邦,0.18,,3.91,4.74,0.89,718.14,,,11-13
141,300622,博士眼镜,0.07,,3.61,1.86,-0.02,446.59,,,11-13
142,002886,沃特股份,0.14,,,5.09,0.12,679.17,,,11-13
143,300708,聚灿光电,0.01,,2.05,0.65,0.01,204.65,,,11-13
144,603042,华脉科技,0.19,,3.41,5.63,-0.24,1902.82,,,11-13
145,300621,维业股份,0.09,,3.55,2.87,-0.25,822.52,,,11-13
146,002879,长缆科技,0.15,,5.15,2.97,-0.24,1553.53,,,11-13
147,300633,开立医疗,0.02,,1.26,2.0,-0.15,899.02,,,11-13
148,300699,光威复材,0.05,,,1.34,0.64,1399.48,,,11-13
149,603978,深圳新星,0.28,,7.74,3.67,0.56,1672.03,,,11-13
150,300611,美力科技,0.19,,4.95,4.72,0.26,1117.97,,,11-13
151,603387,基蛋生物,0.22,,1.88,12.44,0.15,2149.75,,,11-13
152,002877,智能自控,0.04,,2.66,1.6,-0.05,401.54,,,11-13
153,300628,亿联网络,0.9,,4.37,18.29,1.14,5042.47,,,11-13
154,300695,兆丰股份,0.52,,6.65,5.49,0.93,2580.67,,,11-13
155,603970,中农立华,0.17,,2.62,6.87,-1.71,1741.69,,,11-13
156,300609,汇纳科技,-0.07,,2.2,-3.23,0.04,-541.01,,,11-13
157,002866,传艺科技,0.13,,2.31,6.31,0.42,1219.9,,,11-13
158,603196,日播时尚,0.06,,2.46,2.62,0.2,1143.89,,,11-13
159,300627,华测导航,-0.03,,1.88,-1.4,-0.51,-201.66,,,11-13
160,002900,哈三联,0.35,,4.19,8.61,0.21,5480.53,,,11-13
161,603063,禾望电气,0.29,,3.05,9.91,-0.06,8643.1,,,11-13
162,300625,三雄极光,0.2,,9.55,2.21,1.29,1108.47,,,11-13
163,002893,华通热力,1.12,,3.68,36.09,-0.88,10111.77,,,11-13
164,300737,科顺股份,0.13,,1.93,7.14,-0.52,2385.61,,,09-29
165,300654,世纪天鸿,0.0,,2.6,0.09,-0.86,16.53,,,08-24
166,300562,乐心医疗,0.25,,4.34,5.58,-0.57,1118.4,,,07-03
167,300607,拓斯达,0.07,,4.63,1.52,0.08,379.57,,,07-03
168,300497,富祥股份,0.36,50.0,,6.69,,1961.95,51.02,,07-02
169,603116,红蜻蜓,0.21,31.25,,,,7189.25,30.05,,06-26
170,300590,移为通信,0.2,,2.19,9.46,0.49,1186.18,,,06-26
171,002787,华源控股,0.15,25.0,,3.21,,1545.05,21.56,,06-26
172,300494,盛天网络,0.09,-47.06,,2.85,,809.57,-47.64,,06-26
173,300491,通合科技,0.07,,,2.16,,394.07,220.12,,06-26
174,300490,华自科技,0.12,1100.0,,2.78,,897.06,1008.49,,06-25
175,002781,奇信股份,0.27,,5.08,5.51,-0.42,4903.35,,,06-25
176,603696,安记食品,0.12,,4.03,3.11,0.07,1110.82,,,06-25
177,002779,中坚科技,0.16,23.08,,3.23,,1061.36,20.88,,06-25
178,002785,万里石,0.02,100.0,,,,373.07,143.22,,06-25
179,300492,山鼎设计,0.12,500.0,,4.79,,762.61,597.35,,06-25
180,601211,国泰君安,0.46,187.5,,6.4,3.56,283535.65,197.85,,06-25
181,300490,华自科技,0.12,1100.0,,2.78,,897.06,1008.49,,06-25
182,002781,奇信股份,0.27,,5.08,5.51,-0.42,4903.35,,,06-25
183,300511,雪榕生物,0.19,,4.74,4.07,0.34,2173.71,,,06-17
184,601368,绿城水务,0.09,,2.66,3.54,0.17,5462.33,,,06-11
185,300483,沃施股份,0.28,-9.68,,5.36,,1277.43,-9.6,,06-10
186,300482,万孚生物,0.31,,5.05,11.4,0.06,2017.37,,,06-10
187,300481,濮阳惠成,,,,,,1146.02,11.63,,06-10
188,300486,东杰智能,0.02,-125.0,,0.59,,223.24,-128.24,,06-10
189,603117,万林股份,0.05,-16.67,,1.93,,1902.02,-13.05,,06-10
190,603616,韩建河山,0.1,-5.97,,,,1055.73,-6.02,,06-10
191,002770,科迪乳业,0.07,-12.5,,2.3,,1416.13,-11.08,,06-10
192,002776,柏堡龙,0.4,,,7.53,,3169.34,51.1,,06-10
193,300489,中飞股份,0.15,-24.02,,2.14,,520.0,-24.01,,06-10
194,300464,星徽精密,0.08,-11.11,4.26,0.02,-0.26,510.17,-6.55,,06-09
195,603229,奥翔药业,0.21,,2.74,10.0,0.14,995.12,,,06-05
196,603300,华铁科技,0.14,-6.67,,,,2115.66,-5.43,,05-28
197,603901,永创智能,0.19,18.75,5.34,3.5,-0.94,1428.99,17.87,,05-28
198,300465,高伟达,0.04,-200.0,3.59,1.05,-1.1,375.77,-188.68,,05-27
199,002757,南兴装备,0.16,4.15,,,,1318.07,4.2,,05-26
200,603108,润达医疗,0.18,80.0,6.87,2.7,-0.88,1298.35,82.26,,05-26
201,300471,厚普股份,0.47,-19.15,,,,2668.74,-19.17,,05-26
202,002758,华通医药,0.22,15.79,,,,911.36,13.36,,05-26
203,300472,新元科技,0.13,-285.71,,3.29,,642.19,-278.59,,05-25
204,300477,合纵科技,,,,,,-1275.8,,,05-25
205,300470,日机密封,0.41,-19.61,,4.75,,1649.07,-18.46,,05-25
206,300475,聚隆科技,0.19,11.76,,4.92,,2891.7,10.78,,05-25
207,300469,信息发展,-0.41,,,-13.6,,-2029.73,,,05-25
208,300479,神思电子,0.22,450.0,,,,1327.58,495.8,,05-25
209,002763,汇洁股份,0.51,15.91,,10.97,,8340.17,14.9,,05-25
210,603311,金海环境,0.09,12.5,1.89,4.89,0.05,1442.95,17.43,,05-15
211,603718,海利生物,0.14,-6.67,2.09,,0.18,2900.9,-8.32,,05-14
212,002756,永兴特钢,0.34,-8.11,11.37,3.01,0.79,5156.45,-6.28,,05-14
213,603227,雪峰科技,-0.03,-72.45,,,,-659.57,-72.79,,05-14
214,002755,东方新星,0.17,-5.56,4.56,3.81,-0.4,1296.61,-7.42,,05-14
215,603355,莱克电气,0.25,4.17,4.45,,0.32,9154.87,5.61,,05-12
216,300467,迅游科技,0.56,3.7,,,,1676.59,2.58,,05-11
217,300466,赛摩电气,0.07,,,1.53,,405.78,,,05-11
218,002759,天际股份,0.22,,,5.77,,1617.56,,,05-11
219,300463,迈克生物,0.33,10.0,5.36,6.01,-0.37,4910.53,9.7,,05-11
220,603568,伟明环保,0.17,30.77,,6.93,,7021.22,34.56,,05-11
221,603026,石大胜华,0.16,,,2.35,,2359.15,-23.62,,05-11
222,000972,*ST中基,-0.01,32.56,,-1.07,,-876.93,32.15,,05-04
223,601228,广州港,0.03,-37.5,,,,13806.03,-35.26,,05-04
224,000973,佛塑科技,0.01,0.0,,0.4,,802.85,6.85,,04-30
225,000543,皖能电力,0.32,45.45,,3.72,,33924.51,46.64,,04-30
226,600008,首创股份,0.02,12.21,,0.64,,4648.71,22.55,,04-30
227,600401,*ST海润,0.02,-126.73,,0.49,,2371.0,-140.5,,04-30
228,600783,鲁信创投,0.1,0.0,,2.21,,7322.3,-4.08,,04-30
229,000606,神州易桥,-0.04,125.0,,-2.52,,-1994.93,124.95,,04-30
230,600426,华鲁恒升,0.26,25.37,,3.64,,24536.37,25.6,,04-30
231,600071,凤凰光学,-0.01,-78.83,,-0.63,,-309.79,-78.78,,04-30
232,600458,时代新材,0.26,420.0,,6.0,,17312.01,473.93,,04-30
233,300567,精测电子,-0.16,,,,,-935.27,126.98,,04-30
234,603268,松发股份,0.18,-14.29,,4.1,,1210.82,-12.74,,04-30
235,600106,重庆路桥,0.04,-21.62,,1.32,,3948.56,-21.56,,04-30
236,600499,科达洁能,0.19,1.6,,3.59,,13213.97,5.04,,04-30
237,002734,利民股份,0.15,-16.67,,2.11,,1411.91,7.04,,04-30
238,600872,中炬高新,0.07,-32.8,,2.24,,5324.04,-32.75,,04-30
239,600889,南京化纤,-0.01,-88.46,,-0.19,,-177.05,-88.84,,04-30
240,603869,北部湾旅,0.01,-200.0,,0.92,,316.97,-298.64,,04-30
241,600179,安通控股,-0.18,5.88,,,,-6993.97,2.63,,04-30
242,601021,春秋航空,0.69,18.97,,5.24,,25432.35,46.43,,04-30
243,600233,圆通速递,0.07,-28.93,,1.04,,1083.18,-28.87,,04-30
244,600624,复旦复华,0.02,-7.74,2.55,0.61,0.05,626.39,8.18,,04-30
245,601200,上海环境,,,,,,6582.49,151.23,,04-30
246,600663,陆家嘴,0.16,14.02,,2.52,,30218.59,14.04,,04-30
247,601318,中国平安,2.19,59.85,34.43,6.6,6.7,1996400.0,84.7,,04-30
248,002555,三七互娱,0.28,6875.0,,3.29,,9071.16,16782.14,,04-30
249,600682,南京新百,-0.43,-352.94,,-9.12,,-15415.16,-355.69,,04-30
250,600308,华泰股份,0.02,4.76,,0.4,,2523.8,3.16,,04-30
251,601668,中国建筑,0.19,26.67,5.31,3.97,-1.65,562483.7,21.59,,04-30
252,000504,南华生物,-0.01,-20.26,,-135.81,,-380.92,-20.0,,04-30
253,600716,凤凰股份,-0.05,-226.93,,-1.68,,-3521.56,-226.94,,04-30
254,600353,旭光股份,0.02,72.73,,0.68,,670.87,72.9,,04-30
255,600737,中粮糖业,-0.06,200.0,,-1.93,,-11321.87,178.08,,04-30
256,000548,湖南投资,0.0,-71.43,,0.07,,108.03,-71.7,,04-30
257,600754,锦江股份,0.19,19.3,,1.79,,15367.93,59.14,,04-30
258,600015,华夏银行,0.46,9.52,11.83,4.0,-2.94,413600.0,11.12,,04-30
259,600033,福建高速,0.06,3.99,,2.01,,15753.48,3.94,,04-30
260,000592,平潭发展,0.0,233.33,,0.07,,83.81,249.4,,04-30
261,600807,天业股份,0.02,0.0,,2.03,,1203.62,64.21,,04-30
262,600843,上工申贝,0.07,122.02,3.01,2.53,,4091.78,171.26,,04-30
263,000681,视觉中国,0.03,-295.89,,1.4,,1915.89,-759.93,,04-30
264,600505,西昌电力,-0.02,-189.16,,-0.71,,-659.26,-189.11,,04-30
265,600128,弘业股份,0.02,36.76,,0.31,,459.96,37.38,,04-30
266,000777,中核科技,0.05,-41.74,,1.8,,1947.41,4.89,,04-30
267,603997,继峰股份,0.15,7.14,,6.47,,5226.33,0.97,,04-30
268,600596,新安股份,0.01,-90.55,,0.09,,385.82,-90.58,,04-30
269,000017,深中华A,0.0,-16.67,,2.26,,27.23,-23.15,,04-30
270,600221,海航控股,0.08,428.67,,3.16,,92101.9,427.42,,04-30
271,600613,神奇制药,0.11,83.33,,2.37,,4707.53,66.94,,04-30
272,000876,新希望,0.25,56.25,,2.87,,51522.82,81.98,,04-30
273,600650,锦江投资,0.09,4.76,,2.06,,4828.32,4.32,,04-30
274,600277,亿利洁能,0.02,-40.3,,0.41,,3679.68,-47.45,,04-30
275,000897,津滨发展,-0.02,-172.76,,-2.6,,-3666.64,-172.59,,04-30
276,600668,尖峰集团,0.07,-41.67,,1.11,,2307.96,-42.57,,04-30
277,000403,ST生化,0.05,-86.84,,2.96,,1380.32,-86.71,,04-30
278,600295,鄂尔多斯,0.1,-16.67,,1.52,,10606.38,-15.94,,04-30
279,300094,国联水产,-0.06,-220.0,4.8,-1.29,0.05,-2200.75,-237.06,,04-30
280,601689,拓普集团,0.17,-5.56,,5.91,,8982.93,-2.46,,04-30
281,002592,八菱科技,0.14,7.69,,2.61,,3496.33,48.61,,04-30
282,000510,金路集团,-0.09,60.48,,-7.44,,-5268.25,60.45,,04-30
283,601828,美凯龙,,,,,,108737.33,210.3,,04-30
284,600359,新农开发,0.02,100.0,,0.8,,793.62,128.56,,04-30
285,600742,一汽富维,0.39,-9.3,,2.24,,8227.31,-9.36,,04-30
286,600020,中原高速,0.09,80.0,,2.61,,20436.65,79.92,,04-30
287,000573,粤宏远A,-0.02,-277.1,,-0.91,,-1446.2,-277.71,,04-30
288,603025,大豪科技,0.11,-35.29,,4.59,,4254.99,-36.07,,04-30
289,600039,四川路桥,0.03,-41.86,,1.13,,8502.13,16.05,,04-30
290,002661,克明面业,0.28,-7.63,,3.09,,2332.73,-7.63,,04-30
291,600795,国电电力,0.09,1.18,,3.55,,169310.33,15.72,,04-30
292,000668,荣丰控股,-0.07,-12.5,,-1.55,,-959.96,-22.21,,04-30
293,600133,东湖高新,0.01,-77.16,,0.53,,804.51,-77.19,,04-30
294,600883,博闻科技,0.12,-615.63,,4.27,,2726.39,-614.63,,04-30
295,600900,长江电力,0.11,196.11,,2.17,,188676.86,196.58,,04-30
296,603828,柯利达,0.24,14.29,,3.81,,2470.89,31.29,,04-30
297,600567,山鹰纸业,0.01,0.0,,0.92,,5478.76,27.69,,04-30
298,600584,长电科技,0.05,3206.25,,1.4,,5207.7,3721.48,,04-30
299,002163,中航三鑫,-0.05,66.67,,-3.95,,-3718.2,72.76,,04-30
300,000983,西山煤电,0.03,-64.18,,0.53,,8484.16,-64.17,,04-30
301,603003,龙宇燃油,-0.12,-950.0,,-3.06,,-2369.12,-951.77,,04-30
302,600776,东方通信,0.02,18.73,,0.98,,2833.39,20.21,,04-30
303,600038,中直股份,0.1,5.32,,1.0,,6185.7,5.38,,04-30
304,600794,保税科技,0.02,-65.0,,1.42,,2544.3,-3.75,,04-30
305,000616,海航投资,0.01,0.0,,0.22,,913.61,-46.52,,04-30
306,002050,三花智控,0.13,-13.33,,2.69,,9683.17,5.82,,04-30
307,600811,东方集团,0.15,14.2,,2.49,0.0,25609.62,14.2,,04-30
308,600469,风神股份,0.15,-44.66,,1.93,,5447.8,-44.46,,04-30
309,600098,广州发展,0.09,17.59,,1.69,,23686.44,16.9,,04-30
310,600847,*ST万里,0.01,-9.72,,0.14,,102.4,-6.42,,04-30
311,600115,东方航空,0.12,-861.73,,5.49,,156400.0,-862.93,,04-30
312,002098,浔兴股份,0.01,-81.58,,0.16,,109.86,-81.13,,04-30
313,600865,百大集团,0.09,-37.41,3.65,2.55,-0.15,3461.46,-37.38,,04-30
314,002419,天虹股份,0.2,-13.04,,3.42,,15879.89,-11.99,,04-30
315,603606,东方电缆,0.05,-16.67,,0.95,,733.28,4.71,,04-30
316,600882,广泽股份,-0.01,-104.76,,-0.2,,-271.23,-103.18,,04-30
317,600153,建发股份,0.13,-31.58,,2.08,,36138.89,-14.69,,04-30
318,600547,山东黄金,-0.05,-171.43,,-0.75,,-6848.87,-173.59,,04-30
319,002451,摩恩电气,0.02,-20.0,,1.07,,715.14,37.08,,04-30
320,600600,青岛啤酒,0.39,-11.06,,3.34,,52097.09,-11.05,,04-30
321,000809,*ST新城,-0.01,-75.66,,-0.2,,-697.89,-76.23,,04-30
322,600605,汇通能源,0.02,31.25,,0.64,,311.61,29.79,,04-30
323,600231,凌钢股份,-0.19,-20.83,3.66,-5.03,-0.7,-15142.82,-21.32,,04-30
324,000046,泛海控股,0.06,243.03,,2.74,,25798.76,242.66,,04-30
325,601198,东兴证券,0.31,158.33,,7.35,,68126.51,190.49,,04-30
326,600269,赣粤高速,0.1,11.11,,1.81,,22714.53,9.57,,04-30
327,000887,中鼎股份,0.16,33.33,,5.94,,17861.58,32.93,,04-30
328,000166,申万宏源,0.19,137.5,2.77,6.23,2.27,256655.05,352.58,,04-30
329,600680,*ST上普,-0.02,-311.11,3.57,-0.52,-0.01,-710.31,-296.27,,04-30
330,000416,民生控股,0.02,-330.61,,1.37,,1203.27,-331.11,,04-30
331,000952,广济药业,-0.03,4.0,,-0.92,,-659.65,4.68,,04-30
332,600730,中国高科,0.09,-78.05,,1.99,,2702.62,-77.48,,04-30
333,000540,中天金融,0.16,-35.25,,8.83,,67398.73,116.32,,04-30
334,600746,江苏索普,-0.03,-266.26,,-1.92,,-829.75,-265.7,,04-30
335,601988,中国银行,0.16,0.0,3.83,4.23,1.36,4583800.0,1.05,,04-30
336,600006,东风汽车,0.07,280.0,,2.22,,13689.52,280.33,,04-30
337,600381,青海春天,0.03,-590.48,,1.02,,1511.0,-250.68,,04-30
338,600764,中国海防,0.03,-3300.0,,1.72,,1055.92,-3653.66,,04-30
339,603010,万盛股份,0.19,137.5,,3.61,,1881.76,223.98,,04-30
340,000584,哈工智能,0.07,-46.61,,2.16,,4160.11,-19.86,,04-30
341,600781,辅仁药业,0.04,1.66,,2.05,,653.77,1.79,,04-30
342,600052,浙江广厦,-0.09,12.5,,-3.79,,-7460.78,13.34,,04-30
343,600423,*ST柳化,-0.09,80.0,,-2.72,,-3494.04,67.26,,04-30
344,600817,*ST宏盛,-0.0,-583.33,,-0.43,,-46.35,-569.49,,04-30
345,600085,同仁堂,0.18,13.66,,4.25,,23973.51,13.72,,04-30
346,000651,格力电器,0.92,22.67,,5.55,,277535.87,23.09,,04-30
347,600834,申通地铁,0.03,-2.19,,1.02,,1393.51,-2.19,,04-30
348,600104,上汽集团,0.68,6.95,,4.63,,746778.37,6.98,,04-30
349,600854,春兰股份,0.08,-23.84,,2.12,,4085.14,-23.83,,04-30
350,600120,浙江东方,0.19,-32.14,,2.27,,9490.14,-32.08,,04-30
351,600870,厦华电子,0.01,-106.75,,42.38,0.05,268.59,-106.79,,04-30
352,600532,宏达矿业,0.0,-95.0,,0.06,,67.89,-95.96,,04-30
353,002440,闰土股份,0.44,2.33,,5.7,,33487.18,1.03,,04-30
354,600159,大龙地产,-0.01,389.75,,-0.54,,-1150.03,390.24,,04-30
355,600177,雅戈尔,0.62,83.38,,7.91,,138826.94,82.79,,04-30
356,000760,斯太尔,-0.04,-47.02,,-1.53,,-2416.7,1.03,,04-30
357,600571,信雅达,0.07,21.43,,1.96,,1377.75,20.97,,04-30
358,600195,中牧股份,0.26,3.06,,3.78,,10994.64,3.09,,04-30
359,600588,用友网络,-0.11,17.02,,-3.32,,-13034.29,43.46,,04-30
360,600503,华丽家族,0.0,325.0,,0.08,-0.08,280.02,496.15,,04-30
361,600860,*ST京城,-0.06,-153.57,,-2.81,,-2552.03,-153.91,,04-30
362,600127,金健米业,0.0,-21.43,,0.23,,209.84,-21.62,,04-30
363,603688,石英股份,0.08,-1.06,,1.59,,1882.38,31.95,,04-30
364,002446,盛路通信,0.13,550.0,,1.72,,2131.91,935.67,,04-30
365,600166,福田汽车,0.04,-50.65,,0.82,,12547.17,-42.01,,04-30
366,600578,京能电力,0.1,-37.5,,3.03,,45375.22,-26.51,,04-30
367,600595,中孚实业,-0.03,-226.5,,-0.81,,-4409.93,-260.9,,04-30
368,601005,*ST重钢,-0.19,110.11,,-8.68,,-82911.6,108.92,,04-30
369,000837,秦川机床,-0.03,29.34,,-0.72,,-2170.51,157.19,,04-30
370,000058,深赛格,0.03,-4.9,,1.63,,2134.86,-4.9,,04-30
