,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
72,603319,湘油泵,0.59,,,10.46,0.76,3597.87,,,11-29
73,002830,名雕股份,0.36,,,,,1797.25,,,11-29
74,002825,纳尔股份,0.61,,,16.81,0.59,4597.85,,,11-28
75,002822,中装建设,0.39,,,10.01,-0.55,8814.42,,,11-28
76,603323,吴江银行,0.53,,,8.47,,53548.8,,,11-28
77,002831,裕同科技,1.24,,,,,44717.01,,,11-25
78,300573,兴齐眼药,0.37,,,,,2197.96,,,11-25
79,603819,神力股份,0.38,,,7.69,0.09,3386.67,,,11-24
80,603336,宏辉果蔬,0.44,,,11.92,,4378.41,,,11-23
81,603900,莱绅通灵,0.78,,,,,14137.7,,,11-22
82,300572,安车检测,0.65,,,14.28,,3253.33,,,11-21
83,300565,科信技术,0.44,,,17.51,-0.1,5338.06,,,11-21
84,603987,康德莱,0.44,,,10.56,0.72,6933.02,,,11-18
85,002821,凯莱英,0.91,,,10.45,2.43,8233.93,,,11-17
86,603858,步长制药,4.73,,,54.94,,289226.3,,,11-17
87,002820,桂发祥,0.82,,,20.42,0.99,7897.29,,,11-17
88,300561,汇金科技,1.35,,,28.18,-0.55,5660.7,,,11-16
89,300566,激智科技,0.66,,,17.76,0.88,3909.73,,,11-14
90,603668,天马科技,0.29,,,13.03,,4592.23,,,11-11
91,300563,神宇股份,0.42,,,11.3,0.37,2513.1,,,11-11
92,300568,星源材质,0.75,,,14.22,,6779.54,,,11-11
93,002819,东方中科,0.26,,,7.68,-0.44,2196.0,,,11-10
94,603556,海兴电力,0.91,,,18.26,0.71,25414.35,,,11-09
95,002818,富森美,0.84,,,16.37,1.24,33104.5,,,11-08
96,603060,国检集团,,,,,,6885.78,,,11-08
97,300569,天能重工,1.59,,,19.27,0.65,9910.65,,,11-08
98,603203,快克股份,0.85,,,,0.97,5847.11,,,11-07
99,601882,海天精工,0.09,,,4.67,0.12,4422.61,,,11-04
100,300558,贝达药业,0.81,,,42.56,0.86,28989.4,,,11-04
101,300556,丝路视觉,0.01,,,0.25,-0.21,55.48,,,11-03
102,300560,中富通,0.46,,,10.01,-0.6,2431.66,,,10-31
103,600919,江苏银行,0.71,,,12.39,,735053.6,,,10-31
104,300559,佳发安泰,0.77,,,19.41,0.92,4130.52,,,10-31
105,603887,城地股份,0.56,,,13.03,,4119.37,,,10-31
106,603859,能科股份,-0.06,,,-1.22,,-476.76,,,10-31
107,603016,新宏泰,0.45,,,12.08,,5039.91,,,10-31
108,600908,无锡银行,0.38,,,9.66,,63928.15,,,10-31
109,300557,理工光科,0.16,,,2.92,-0.56,669.21,,,10-31
110,603159,上海亚虹,0.35,,,14.13,,2612.08,,,10-31
111,603843,正平股份,0.18,,,8.3,,5467.59,,,10-31
112,600936,广西广电,0.25,,,13.97,,34127.04,,,10-31
113,002813,路畅科技,0.14,,,,,1697.93,,,10-31
114,300520,科大国创,0.24,,,,,1634.06,,,10-29
115,300555,路通视信,0.63,,,,,3801.96,,,10-29
116,603861,白云电器,0.21,,,6.14,,7670.57,,,10-29
117,603189,网达软件,0.1,,,4.56,,1700.0,,,10-29
118,603816,顾家家居,1.04,,,34.62,,34446.11,,,10-29
119,300512,中亚股份,0.5,,,,,10185.6,,,10-29
120,300547,川环科技,1.08,,,,,4853.09,,,10-29
121,300540,深冷股份,0.6,,,,,3587.71,,,10-29
122,603738,泰晶科技,0.52,,,11.22,,2618.17,,,10-29
123,300551,古鳌科技,0.09,,,,,518.12,,,10-29
124,600977,中国电影,0.48,,,15.84,,66846.62,,,10-29
125,300539,横河模具,0.27,,,,,1951.1,,,10-29
126,603313,梦百合,0.69,,,22.52,,12466.94,,,10-29
127,300533,冰川网络,1.85,,,,,13862.63,,,10-29
128,300550,和仁科技,0.42,,,,,2533.79,,,10-29
129,603779,威龙股份,0.07,,,2.26,,1117.13,,,10-29
130,603800,道森股份,0.2,,,6.54,,3165.47,,,10-29
131,300509,新美星,0.63,,,,,3780.97,,,10-29
132,603322,超讯通信,0.31,,,9.0,,1850.28,,,10-29
133,002807,江阴银行,0.35,,,,,54577.9,,,10-28
134,603909,合诚股份,0.5,,,14.16,,3786.01,,,10-28
135,603999,读者传媒,0.29,,,6.21,,6274.91,,,10-28
136,002812,创新股份,0.96,,,,,9627.12,,,10-28
137,300526,中潜股份,0.35,,,,,2208.28,,,10-28
138,603663,三祥新材,0.26,,,11.7,,2618.71,,,10-28
139,300542,新晨科技,0.11,,,,,727.33,,,10-28
140,603726,朗迪集团,0.8,,,13.75,,5650.76,,,10-28
141,601966,玲珑轮胎,0.21,,,4.81,,20871.28,,,10-28
142,603131,上海沪工,0.51,,,12.43,,3861.65,,,10-28
143,300513,恒泰实达,0.02,,,,,123.68,,,10-28
144,603569,长久物流,0.61,,,26.32,,22049.39,,,10-28
145,300519,新光药业,1.43,,,,,8586.87,,,10-28
146,300536,农尚环境,0.5,,,,,3553.92,,,10-28
147,300474,景嘉微,0.38,,,,,7541.16,,,10-28
148,300507,苏奥传感,1.18,,,,,5906.11,,,10-28
149,300495,美尚生态,0.51,-68.95,,,,7638.97,-6.66,,10-28
150,603608,天创时尚,0.35,,,9.3,,7401.98,,,10-28
151,300530,达志科技,0.59,,,,,3117.06,,,10-28
152,601128,常熟银行,0.36,,,9.83,,72948.2,,,10-28
153,300518,盛讯达,0.9,,,,,6305.1,,,10-28
154,300535,达威股份,0.68,,,,,3042.16,,,10-28
155,601997,贵阳银行,1.36,,,20.84,14.93,245100.4,,,10-28
156,300523,辰安科技,-0.09,,,,,-562.61,,,10-28
157,603716,塞力斯,,,,,,4189.44,,,10-28
158,300529,健帆生物,0.37,,,,,13534.73,,,10-28
159,603822,嘉澳环保,0.52,,,7.44,,2854.65,,,10-28
160,002780,三夫户外,0.22,,,,,1089.58,,,10-28
161,002798,帝王洁具,0.35,,,,,2254.0,,,10-28
162,603160,汇顶科技,0.56,,,23.64,,22451.36,,,10-28
163,603986,兆易创新,1.61,,,25.38,,12097.93,,,10-28
164,300505,川金诺,0.26,,,,,1851.39,,,10-28
165,300522,世名科技,0.82,,,,,4099.11,,,10-28
166,603919,金徽酒,0.56,,,17.5,,11712.17,,,10-28
167,603528,多伦科技,1.5,,,48.67,,23270.81,,,10-28
168,300510,金冠电气,0.39,,,,,2542.09,,,10-28
169,603958,哈森股份,0.47,,,13.22,,7618.84,,,10-28
170,603393,新天然气,1.06,,,27.73,,12748.73,,,10-28
171,300516,久之洋,0.64,,,,,5720.87,,,10-28
172,601811,新华文轩,0.41,,,7.48,,47024.3,,,10-28
173,300521,爱司凯,0.47,,,,,2827.39,,,10-28
174,300538,同益股份,0.74,,,,,3114.09,,,10-28
175,300527,华舟应急,0.08,,,,,2761.86,,,10-28
176,300543,朗科智能,1.17,,,,,5269.54,,,10-28
177,300515,三德科技,0.32,,,,,2370.46,,,10-28
178,300502,新易盛,1.23,,,,,7138.58,,,10-27
179,300537,广信材料,0.38,,,,,2822.97,,,10-27
180,300503,昊志机电,0.3,,,,,2716.04,,,10-27
181,002801,微光股份,1.38,,,,,6096.52,,,10-27
182,300502,新易盛,1.23,,,,,7138.58,,,10-27
183,300537,广信材料,0.38,,,,,2822.97,,,10-27
184,300508,维宏股份,0.92,,,,,4161.1,,,10-27
185,300548,博创科技,0.52,,,,,3221.94,,,10-27
186,603888,新华网,0.98,,,0.22,0.5,15220.89,,,10-27
187,603069,海汽集团,0.24,,,8.63,,5624.83,,,10-27
188,300531,优博讯,0.55,,,,,3294.95,,,10-27
189,603421,鼎信通讯,0.37,,,16.0,,14354.52,,,10-27
190,603936,博敏电子,0.35,,,7.99,,4394.06,,,10-27
191,002781,奇信股份,0.65,,,,,11638.56,,,10-27
192,601163,三角轮胎,0.95,-27.48,,18.28,,56900.5,-27.48,,10-27
193,603028,赛福天,0.21,,,8.32,,3501.62,,,10-27
194,300546,雄帝科技,0.69,,,,,2753.51,,,10-27
195,300511,雪榕生物,0.11,,,,,1220.87,,,10-27
196,603027,千禾味业,0.43,,,11.96,,5101.75,,,10-27
197,603339,四方冷链,0.6,,,13.9,,9274.57,,,10-27
198,603868,飞科电器,0.88,,,40.84,,34686.16,,,10-26
199,002808,苏州恒久,0.31,,,,,2823.48,,,10-26
200,002796,世嘉科技,0.64,,,,,3817.77,,,10-26
201,300549,优德精密,0.59,,,,,2947.19,,,10-26
202,600926,杭州银行,1.4,,,11.29,,313287.4,,,10-26
203,603798,康普顿,1.02,,,26.22,,7645.0,,,10-26
204,601595,上海电影,0.52,,,22.53,,14648.24,,,10-26
205,603029,天鹅股份,0.33,,,4.89,,2325.34,,,10-26
206,601020,华钰矿业,0.29,,,13.75,,13708.55,,,10-26
207,300525,博思软件,0.27,,,,,1366.23,,,10-26
208,603658,安图生物,0.52,,,34.89,,19754.54,,,10-26
209,300500,启迪设计,0.6,,,,,2720.11,,,10-26
210,002810,山东赫达,0.45,,,,,3219.54,,,10-26
211,601127,小康股份,0.16,-20.0,,5.58,,12175.15,-19.76,,10-26
212,300534,陇神戎发,0.67,,,,,4344.1,,,10-26
213,603007,花王股份,0.51,,,14.31,,5146.32,,,10-26
214,002795,永和智控,0.6,,,,,4529.66,,,10-25
215,002782,可立克,0.14,,,,,4608.57,,,10-25
216,002811,亚泰国际,0.47,,,,,6384.95,,,10-25
217,300541,先进数通,0.25,,,,,2229.67,,,10-25
218,603067,振华股份,0.21,,,5.66,,3496.9,,,10-25
219,603515,欧普照明,0.47,,,15.71,,24766.99,,,10-25
220,002803,吉宏股份,0.3,,,,,2606.55,,,10-25
221,603258,电魂网络,0.88,,,39.11,0.77,15782.46,,,10-25
222,300517,海波重科,0.35,,,,,2677.7,,,10-25
223,300545,联得装备,0.52,,,,,2780.03,,,10-25
224,002815,崇达技术,0.68,,,,,24445.98,,,10-25
225,002802,洪汇新材,0.42,,,,,3363.32,,,10-25
226,603667,五洲新春,0.44,,,10.12,0.48,6709.31,,,10-24
227,002799,环球印务,0.25,,,,,1861.47,,,10-24
228,002817,黄山胶囊,0.66,,,14.58,0.18,4281.89,,,10-24
229,603090,宏盛股份,0.38,,,12.7,,2855.36,,,10-24
230,002816,和科达,0.3,,,7.96,0.07,2226.62,,,10-24
231,603508,思维列控,1.37,,,19.74,,16474.61,,,10-24
232,300532,今天国际,0.22,,,,,1367.37,,,10-22
233,002806,华锋股份,0.3,,,,,1772.71,,,10-21
234,002805,丰元股份,0.28,,,,,2060.65,,,10-21
235,603996,中新科技,0.54,,,10.02,,8065.94,,,10-21
236,002809,红墙股份,0.91,,,,,5455.49,,,10-21
237,002783,凯龙股份,1.1,,,,,6860.43,,,10-20
238,300553,集智股份,0.62,,,15.5,0.37,2220.41,,,10-20
239,300552,万集科技,-0.2,,,-4.87,-1.81,-1620.23,,,10-20
240,002793,东音股份,0.83,,,,,6245.27,,,10-19
241,002800,天顺股份,0.41,,,,,2296.61,,,10-18
242,603377,东方时尚,0.73,,,43.33,,26991.34,,,10-15
243,603737,三棵树,0.61,,,9.38,,4551.53,,,10-15
244,603777,来伊份,0.46,,,8.32,0.58,8217.8,,,10-11
245,603959,百利科技,0.22,,,9.32,0.13,3774.87,,,04-26
246,603380,易德龙,0.31,,,28.14,0.36,3688.38,,,04-01
247,603922,金鸿顺,0.72,,3.86,19.19,0.93,6931.89,,,04-01
248,603701,德宏股份,0.75,,4.54,17.07,0.77,4413.73,,,03-28
249,300693,盛弘股份,0.15,,2.19,7.97,-0.21,855.8,,,03-25
250,002888,惠威科技,0.34,,3.34,10.77,0.52,2127.65,,,03-18
251,002791,坚朗五金,0.84,,7.68,11.51,-0.74,14206.66,,,03-10
252,300484,蓝海华腾,0.99,,5.74,18.75,-0.59,3864.17,,,03-09
253,002792,通宇通讯,1.51,,8.33,19.76,0.29,18072.74,,,03-09
254,300506,名家汇,0.35,,2.85,13.12,-0.31,3161.64,,,03-07
255,603036,如通股份,0.34,,3.84,9.11,0.29,5139.71,,,02-26
256,603977,国泰集团,0.41,,3.29,11.99,0.34,6763.92,,,02-25
257,002789,建艺集团,0.89,,9.22,9.66,-4.18,5422.78,,,02-23
258,603882,金域医学,0.32,,2.37,24.12,0.32,10635.68,,,02-19
259,601500,通用股份,0.23,,,8.74,0.34,12748.29,,,02-19
260,603520,司太立,0.55,,4.68,11.52,0.78,4972.43,,,02-18
261,002790,瑞尔特,0.91,,4.74,20.6,0.73,10920.03,,,02-17
262,603617,君禾股份,0.37,,2.32,15.29,1.25,2543.39,,,02-05
263,300501,海顺新材,1.1,,6.37,18.45,0.75,4416.1,,,01-22
264,002788,鹭燕医药,0.8,,7.29,11.47,-3.55,7656.78,,,01-21
265,601900,南方传媒,0.53,3.92,,13.97,,34199.62,18.84,,01-20
266,300499,高澜股份,0.38,5.56,,6.27,,1887.24,3.64,,01-20
267,002797,第一创业,0.38,,,,,75326.82,,,01-15
268,601619,嘉泽新能,0.04,,1.11,4.69,0.14,5654.63,,,01-08
269,001979,招商蛇口,,,,,,191046.55,11.13,,12-28
270,601086,国芳集团,0.15,,1.75,8.67,0.19,7534.77,,,12-17
271,002778,高科石化,0.45,4.65,,7.85,,2999.58,5.56,,12-16
272,603778,乾景园林,0.57,42.5,,7.42,,3426.05,43.86,,12-16
273,002777,久远银海,0.52,4.0,,12.44,,3099.64,3.3,,12-16
274,300491,通合科技,0.44,12.82,,13.54,,2625.05,13.65,,12-16
275,300490,华自科技,0.42,7.69,,9.56,,3131.46,7.12,,12-16
276,002787,华源控股,0.58,11.54,,12.17,,6133.83,12.73,,12-16
277,300494,盛天网络,0.6,-35.48,,17.82,,5395.96,-35.49,,12-16
278,300528,幸福蓝海,0.27,,5.33,5.19,1.31,6280.53,,,12-11
279,300492,山鼎设计,0.27,-1450.0,,10.43,,1712.55,-1402.85,,12-04
280,300497,富祥股份,1.19,46.91,,21.21,,6435.37,47.76,,12-04
281,603866,桃李面包,0.62,29.17,,22.68,,24944.76,28.97,,12-04
282,002786,银宝山新,0.47,6.82,,7.23,,4464.61,5.68,,12-04
283,002785,万里石,0.09,28.57,,,,1309.56,18.57,,12-04
284,603225,新凤鸣,0.63,3.28,,,,32947.91,125.46,,12-03
285,601155,新城控股,0.38,,6.35,6.24,0.51,44819.95,,,12-03
286,601611,中国核建,,,,,,39972.14,-27.43,,12-01
287,603444,吉比特,2.58,,,35.91,2.51,13750.04,,,11-23
288,300496,中科创达,1.35,0.95,,27.68,,10123.05,0.96,,11-23
289,603696,安记食品,0.41,-10.87,,10.04,,3713.5,-9.38,,11-23
290,603398,邦宝益智,0.7,27.27,,24.73,,5041.2,27.27,,11-23
291,002779,中坚科技,0.62,-13.89,,11.97,,4111.77,-13.38,,11-23
292,300493,润欣科技,0.32,-11.11,,10.89,,2887.23,-10.84,,11-23
293,601015,陕西黑猫,0.05,-81.48,,1.19,,3397.38,-74.4,,10-31
294,600623,华谊集团,0.23,-6.88,,3.5,,41927.74,90.95,,10-31
295,002445,中南文化,0.11,-50.0,,4.3,,8014.55,45.09,,10-31
296,002140,东华科技,0.25,-21.25,,5.91,,11126.0,-21.25,,10-31
297,002156,通富微电,0.17,28.79,,3.9,,12179.44,41.49,,10-31
298,600681,百川能源,-0.01,,,-13.23,,-193.94,-764.37,,10-31
299,000815,美利云,-0.67,-50.37,,,,-21134.49,-50.48,,10-31
300,300373,扬杰科技,0.61,12.96,4.8,13.07,0.32,10020.62,13.96,,10-31
301,002251,步步高,0.31,-44.42,,5.05,,23921.88,-28.75,,10-31
302,000931,中关村,0.24,-650.8,,22.99,,16316.76,-651.34,,10-31
303,600781,辅仁药业,0.13,40.93,,6.97,,2316.8,40.95,,10-31
304,600052,浙江广厦,-0.12,-123.53,,-5.4,,-10389.04,-123.49,,10-31
305,600423,*ST柳化,-0.47,2250.0,,-15.57,,-18821.86,1924.51,,10-31
306,002284,亚太股份,0.16,-63.96,,4.7,,11827.97,-7.29,,10-31
307,002605,姚记扑克,0.21,-14.31,,8.12,,8037.91,-14.32,,10-31
308,000526,*ST紫学,0.03,321.74,,1.77,,280.08,321.39,,10-31
309,600817,*ST宏盛,-0.01,-450.0,,-0.24,,-113.16,-480.35,,10-31
310,603100,川仪股份,0.29,-27.5,,6.38,,11475.45,-9.62,,10-31
311,600085,同仁堂,0.49,10.86,,10.36,,66283.66,14.39,,10-31
312,600478,科力远,0.0,-110.0,,0.25,,272.21,-119.7,,10-31
313,600834,申通地铁,0.1,-43.12,,3.43,,4735.81,-43.11,,10-31
314,000564,供销大集,0.09,-24.22,,2.24,,4387.11,-19.24,,10-31
315,600854,春兰股份,-0.02,-168.78,,-0.44,,-846.44,-168.84,,10-31
316,600120,浙江东方,0.89,11.25,,8.3,,44743.77,10.25,,10-31
317,002653,海思科,0.26,-21.21,,12.91,,27759.65,-22.15,,10-31
318,600887,伊利股份,0.59,-49.14,,18.74,,363730.82,2.23,,10-31
319,600975,新五丰,0.03,-117.65,,1.1,,889.07,-122.64,,10-31
320,600195,中牧股份,0.53,-3.76,,7.66,,22990.62,-3.75,,10-31
321,000678,襄阳轴承,-0.07,-300.0,,-2.86,,-3007.24,-301.82,,10-31
322,600588,用友网络,-0.28,481.25,,-10.33,,-39474.71,610.43,,10-31
323,600231,凌钢股份,-0.22,-31.25,3.62,-5.82,0.94,-17452.17,-32.51,,10-31
324,002123,梦网集团,0.21,-180.77,,5.19,,11252.75,-186.39,,10-31
325,002444,巨星科技,0.41,0.0,,10.44,,41881.55,0.57,,10-31
326,000767,漳泽电力,0.26,85.71,,10.79,,59177.6,85.43,,10-31
327,601238,广汽集团,0.42,20.0,,7.42,,270169.76,18.9,,10-31
328,600685,中船防务,-0.69,5.73,,-10.25,,-94708.63,54.11,,10-31
329,600329,中新药业,0.45,28.57,,10.73,,33503.11,30.45,,10-31
330,600719,大连热电,-0.08,-40.44,,-2.3,,-1646.84,-39.98,,10-31
331,000061,农产品,0.03,-22.66,,0.95,,4634.31,-22.59,,10-31
332,600751,天海投资,0.05,1130.0,,1.19,,14257.52,3915.02,,10-31
333,000407,胜利股份,0.03,-52.63,,1.18,,2102.86,-43.67,,10-31
334,000426,兴业矿业,0.02,-93.64,,0.8,,2198.67,-87.26,,10-31
335,000937,冀中能源,0.0,-97.06,,0.01,,169.02,-95.86,,10-31
336,600787,中储股份,0.22,-7.93,3.46,6.45,0.23,40613.89,-7.93,,10-31
337,600432,*ST吉恩,-0.4,1900.0,,-8.22,,-64746.56,4420.5,,10-31
338,600074,ST保千里,0.1,244.83,,19.81,,19291.12,652.82,,10-31
339,002610,爱康科技,0.13,-50.0,,4.13,,9693.65,20.41,,10-31
340,000532,华金资本,0.07,16.67,,3.64,,2507.07,21.52,,10-31
341,600822,上海物贸,-1.25,-138466.67,,-76.0,,-61765.04,-141825.33,,10-31
342,600091,ST明科,-0.41,24.24,,-63.52,,-13841.99,25.34,,10-31
343,002626,金达威,0.19,-62.75,,7.71,,11163.99,-24.14,,10-31
344,002016,世荣兆业,0.06,15.0,,2.67,,4444.97,51.04,,10-31
345,002353,杰瑞股份,0.13,-88.07,,1.58,,12468.47,-87.99,,10-31
346,000613,*ST东海A,-0.02,268.75,,-7.94,,-644.62,271.2,,10-31
347,600892,大晟文化,-0.05,-2037.04,,-57.01,,-330.21,-2057.7,,10-31
348,002064,华峰氨纶,0.15,-62.5,,7.74,,25374.85,-15.89,,10-31
349,600960,渤海活塞,0.05,-83.87,,1.26,,2555.7,-69.84,,10-31
350,600183,生益科技,0.24,-20.0,,7.81,,33814.07,-19.5,,10-31
351,002725,跃岭股份,0.29,-63.75,,5.35,,4668.57,-40.19,,10-31
352,002417,深南股份,0.06,-117.14,,4.04,,1723.56,-118.03,,10-31
353,600611,大众交通,0.26,13.04,,6.01,,41312.41,15.57,,10-31
354,601021,春秋航空,3.09,41.1,,21.04,,120235.6,82.88,,10-31
355,002759,天际股份,0.44,-2.22,,9.29,,3663.06,12.31,,10-31
356,600629,华建集团,0.22,-822.58,,12.75,,7802.32,-815.0,,10-31
357,600690,青岛海尔,0.56,-62.37,,14.61,,343132.41,-18.62,,10-31
358,000826,启迪桑德,0.73,20.07,,11.19,,61675.71,20.41,,10-31
359,000043,中航地产,-0.25,146.31,,-4.99,,-16921.5,146.34,,10-31
360,000651,格力电器,1.65,-49.54,,21.65,,995272.15,1.27,,10-31
361,002071,长城影视,0.15,18.61,,8.77,,7803.14,40.53,,10-31
362,002715,登云股份,-0.22,-225.5,,-4.05,,-1986.91,-230.46,,10-31
363,600584,长电科技,0.16,5.04,,3.12,,15379.55,21.2,,10-31
364,002103,广博股份,0.21,425.0,,4.72,,5332.67,452.27,,10-31
365,002424,贵州百灵,0.16,-57.89,,9.41,,23179.22,32.61,,10-31
366,600265,ST景谷,-0.3,-9.09,,,,-3926.36,-9.28,,10-31
367,600655,豫园股份,0.37,-9.61,,6.95,,52783.48,-9.58,,10-31
368,600282,南钢股份,-0.12,-334.48,,-5.71,,-47430.81,-334.34,,10-31
369,000789,万年青,0.23,-74.59,,5.62,,14274.36,-61.94,,10-31
370,002167,东方锆业,-0.1,-4645.45,,-4.81,,-6235.36,-6912.19,,10-31
371,000008,神州高铁,0.04,24.22,,3.68,,9581.45,880.28,,10-31
372,600319,亚星化学,-0.54,35.0,,-188.64,,-17172.58,36.22,,10-31
373,600710,ST常林,-0.53,278.57,,-22.18,,-33756.81,285.16,,10-31
374,002520,日发精机,0.1,-44.44,,4.91,,3309.62,-16.11,,10-31
375,000046,泛海控股,0.26,229.61,,12.1,,118220.24,229.57,,10-31
376,002542,中化岩土,0.13,-27.78,,7.65,,13285.54,75.69,,10-31
377,600747,*ST大控,-0.04,-30.77,,-2.49,,-5230.64,-15.41,,10-31
378,600007,中国国贸,0.46,6.98,,8.71,,46569.04,8.52,,10-31
379,000913,钱江摩托,-0.07,-68.18,,-1.54,,-3168.89,-68.58,,10-31
380,002252,上海莱士,0.43,59.18,,12.31,,116767.27,265.9,,10-31
381,000932,*ST华菱,-0.36,-2642.66,,-11.33,,-109644.6,-2646.35,,10-31
382,600782,新钢股份,-0.18,-280.0,5.6,-3.09,,-24487.0,-280.59,,10-31
383,600425,*ST青松,-0.21,35.48,,-5.6,,-28955.37,35.34,,10-31
384,600086,东方金钰,0.23,-6.27,,12.83,,29203.81,241.85,,10-31
385,000546,金圆股份,0.28,17206.25,,9.65,,16568.93,62703.61,,10-31
386,600479,千金药业,0.17,-19.8,4.6,4.39,0.39,5194.25,-18.51,,10-31
387,002638,勤上股份,0.05,-79.51,,0.81,,1823.37,-80.02,,10-31
388,002333,罗普斯金,0.36,100.0,,6.74,,9109.3,98.64,,10-31
389,600121,*ST郑煤,-0.42,145.76,,-10.67,,-42707.9,146.11,,10-31
390,600139,西部资源,0.01,150.0,1.96,0.26,,340.94,142.18,,10-31
391,002044,美年健康,0.08,-52.94,,3.25,,7852.54,100.55,,10-31
392,000629,*ST钒钛,-0.11,-257.3,,-9.65,,-97191.06,-257.47,,10-31
393,002702,海欣食品,-0.08,-280.8,,-2.9,,-2289.95,-461.57,,10-31
394,002076,雪莱特,0.11,64.08,,3.72,,3302.7,157.62,,10-31
